﻿友家 · 荣丰20082居室-北卧,﻿3190,﻿11.2 ㎡,﻿北,﻿2室1厅,﻿15,﻿20层
﻿友家 · 恒昌花园4居室-东卧,﻿2830,﻿11.6 ㎡,﻿东,﻿4室1厅,﻿14,﻿28层
﻿友家 · 荣丰20082居室-北卧,﻿3160,﻿8.7 ㎡,﻿北,﻿2室1厅,﻿10,﻿20层
﻿友家 · 牛街东里3居室-南卧,﻿3490,﻿12.9 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 建功北里4居室-西北卧,﻿2490,﻿8.8 ㎡,﻿北,﻿4室1厅,﻿2,﻿16层
﻿友家 · 车站东街15号院3居室-北卧,﻿2560,﻿8.1 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 车站东街15号院3居室-北卧,﻿2530,﻿8.1 ㎡,﻿北,﻿3室1厅,﻿5,﻿6层
﻿友家 · 依莲轩3居室-南卧,﻿3060,﻿9 ㎡,﻿南,﻿3室1厅,﻿21,﻿24层
﻿友家 · 牛街东里2居室-南卧,﻿4090,﻿12.1 ㎡,﻿南,﻿2室1厅,﻿1,﻿19层
﻿友家 · 右安门内西街1号院4居室-南卧,﻿2930,﻿15.2 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 红莲中里3居室-南卧,﻿3330,﻿14.2 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 牛街东里2居室-北卧,﻿2930,﻿9.27 ㎡,﻿北,﻿2室1厅,﻿3,﻿9层
﻿友家 · 西豪逸景4居室-北卧,﻿2890,﻿7.5 ㎡,﻿北,﻿4室1厅,﻿22,﻿28层
﻿友家 · 馨莲茗园4居室-北卧,﻿2760,﻿10.5 ㎡,﻿北,﻿4室1厅,﻿7,﻿25层
﻿友家 · 荣丰20082居室-东卧,﻿3190,﻿13.6 ㎡,﻿东,﻿2室1厅,﻿8,﻿12层
﻿友家 · 荣丰20082居室-北卧,﻿3090,﻿6.5 ㎡,﻿北,﻿2室1厅,﻿7,﻿10层
﻿友家 · 建功南里3居室-北卧,﻿2890,﻿7.2 ㎡,﻿北,﻿3室1厅,﻿15,﻿18层
﻿友家 · 西绒线4居室-西卧,﻿4190,﻿9.7 ㎡,﻿西,﻿4室1厅,﻿6,﻿7层
﻿友家 · 红居斜街3居室-西卧,﻿3130,﻿13.7 ㎡,﻿西,﻿3室1厅,﻿6,﻿6层
﻿友家 · 西豪逸景3居室-西卧,﻿3060,﻿10 ㎡,﻿西,﻿3室1厅,﻿24,﻿28层
﻿友家 · 宣武门西大街2居室-西卧,﻿3190,﻿7 ㎡,﻿西,﻿2室1厅,﻿7,﻿10层
﻿友家 · 红莲中里3居室-西北卧,﻿2460,﻿7.9 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 宣武门西大街2居室-南卧,﻿4030,﻿8.8 ㎡,﻿南,﻿2室1厅,﻿8,﻿10层
﻿友家 · 荣丰20082居室-东卧,﻿3230,﻿13.6 ㎡,﻿东,﻿2室1厅,﻿8,﻿12层
﻿友家 · 马连道中里2居室-东南卧,0,﻿13 ㎡,﻿南,﻿2室1厅,﻿10,﻿18层
﻿友家 · 荣丰20082居室-西卧,﻿3090,﻿9 ㎡,﻿西,﻿2室1厅,﻿2,﻿10层
﻿友家 · 广安门外车站东街2居室-北卧,﻿2860,﻿8.6 ㎡,﻿北,﻿2室1厅,﻿6,﻿6层
﻿友家 · 车站西街17号院3居室-东卧,﻿2330,﻿7.9 ㎡,﻿东,﻿3室1厅,﻿10,﻿18层
﻿友家 · 红莲北里2居室-南卧,﻿3760,﻿14 ㎡,﻿南,﻿2室1厅,﻿4,﻿6层
﻿友家 · 西绒线4居室-东卧,﻿3660,﻿15 ㎡,﻿东,﻿4室1厅,﻿6,﻿6层
﻿友家 · 乐城3居室-东卧,﻿2760,﻿12.7 ㎡,﻿东,﻿3室1厅,﻿4,﻿11层
﻿友家 · 菜园街10号院4居室-南卧,﻿3130,﻿10.5 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 信德园4居室-北卧,﻿2790,﻿11.6 ㎡,﻿北,﻿4室1厅,﻿14,﻿23层
﻿友家 · 车站西街15号院3居室-西卧,﻿2960,﻿11 ㎡,﻿西,﻿3室1厅,﻿5,﻿6层
﻿友家 · 西绒线4居室-东卧,﻿3860,﻿12.4 ㎡,﻿东,﻿4室1厅,﻿6,﻿7层
﻿友家 · 宣武门西大街2居室-北卧,﻿3990,﻿12.6 ㎡,﻿北,﻿2室1厅,﻿7,﻿10层
﻿友家 · 西便门内大街79号院2居室-南卧,﻿3590,﻿11.6 ㎡,﻿南,﻿2室1厅,﻿6,﻿6层
﻿友家 · 蝶翠华庭4居室-西卧,﻿2660,﻿8.9 ㎡,﻿西,﻿4室1厅,﻿1,﻿29层
﻿友家 · 西绒线4居室-西卧,﻿3760,﻿16 ㎡,﻿西,﻿4室1厅,﻿6,﻿7层
﻿友家 · 西绒线3居室-南卧,﻿4390,﻿13.5 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 荣丰20082居室-北卧,﻿3390,﻿12 ㎡,﻿北,﻿2室1厅,﻿20,﻿20层
﻿友家 · 牛街183居室-东卧,﻿3260,﻿11.2 ㎡,﻿东,﻿3室1厅,﻿21,﻿24层
﻿友家 · 白菜湾四巷17号院3居室-南卧,﻿2930,﻿10.58 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 右安门内西街1号院3居室-北卧,﻿2860,﻿10.2 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 车站东街15号院2居室-北卧,﻿2860,﻿8.5 ㎡,﻿北,﻿2室1厅,﻿5,﻿6层
﻿友家 · 广安门外南街3居室-东卧,﻿3060,﻿12 ㎡,﻿东,﻿3室1厅,﻿6,﻿6层
﻿友家 · 信德园3居室-南卧,﻿2660,﻿13 ㎡,﻿南,﻿3室1厅,﻿1,﻿12层
﻿友家 · 西绒线3居室-东卧,﻿4460,﻿8.5 ㎡,﻿东,﻿3室1厅,﻿5,﻿6层
﻿友家 · 乐城3居室-东卧,﻿2690,﻿12.7 ㎡,﻿东,﻿3室1厅,﻿18,﻿24层
﻿友家 · 小红庙2居室-北卧,﻿3030,﻿13.5 ㎡,﻿北,﻿2室1厅,﻿6,﻿6层
﻿友家 · 广安门外车站东街2居室-东北卧,﻿3260,﻿14.3 ㎡,﻿北,﻿2室1厅,﻿5,﻿5层
﻿友家 · 西绒线5居室-西卧,﻿3660,﻿8 ㎡,﻿西,﻿5室1厅,﻿6,﻿6层
﻿友家 · 椿树馆街35号院3居室-北卧,﻿2560,﻿9.1 ㎡,﻿北,﻿3室1厅,﻿1,﻿6层
﻿友家 · 广安门外南街3居室-西卧,﻿3190,﻿14.5 ㎡,﻿西,﻿3室2厅,﻿3,﻿6层
﻿友家 · 朗琴园7居室-西南卧,﻿3130,﻿10.9 ㎡,﻿南,﻿7室1厅,﻿1,﻿27层
﻿友家 · 京铁和园2居室-北卧,﻿5460,﻿25 ㎡,﻿北,﻿2室1厅,﻿4,﻿29层
﻿友家 · 建功北里3居室-北卧,﻿3090,﻿13.5 ㎡,﻿北,﻿3室1厅,﻿6,﻿14层
﻿友家 · 鸭子桥北里3居室-西卧,﻿2560,﻿8.5 ㎡,﻿西,﻿3室1厅,﻿5,﻿5层
﻿友家 · 建功北里2居室-南卧,﻿3690,﻿10.2 ㎡,﻿南,﻿2室1厅,﻿4,﻿6层
﻿友家 · 信德园4居室-北卧,﻿2590,﻿8.9 ㎡,﻿北,﻿4室1厅,﻿20,﻿23层
﻿友家 · 马连道中里3居室-北卧,﻿2490,﻿7.57 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 右安门内西街1号院4居室-北卧,﻿2960,﻿12.3 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 北欧印象3居室-西卧,﻿2890,﻿9 ㎡,﻿西,﻿3室1厅,﻿1,﻿28层
﻿友家 · 信德园4居室-北卧,﻿2690,﻿10.7 ㎡,﻿北,﻿4室1厅,﻿20,﻿23层
﻿友家 · 马连道中里3居室-南卧,﻿3130,﻿8.4 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 建功北里3居室-西卧,﻿2790,﻿12.38 ㎡,﻿西,﻿3室1厅,﻿4,﻿6层
﻿友家 · 建功北里4居室-东北卧,﻿3390,﻿17.6 ㎡,﻿北,﻿4室1厅,﻿2,﻿16层
﻿友家 · 白菜湾四巷17号院3居室-南卧,﻿3960,﻿11.8 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 建功东里2居室-北卧,﻿2990,﻿12.5 ㎡,﻿北,﻿2室1厅,﻿5,﻿6层
﻿友家 · 北欧印象3居室-西卧,﻿3590,﻿14 ㎡,﻿西,﻿3室1厅,﻿1,﻿28层
﻿友家 · 建功北里4居室-西卧,﻿3590,﻿11.3 ㎡,﻿西,﻿4室1厅,﻿2,﻿16层
﻿友家 · 北欧印象2居室-南卧,﻿3530,﻿9.6 ㎡,﻿南,﻿2室1厅,﻿20,﻿28层
﻿友家 · 中加大厦5居室-南卧,﻿2830,﻿12.4 ㎡,﻿南,﻿5室1厅,﻿6,﻿24层
﻿友家 · 鸭子桥南里3居室-西卧,﻿2360,﻿8 ㎡,﻿西,﻿3室1厅,﻿1,﻿6层
﻿友家 · 红居南街2居室-南卧,﻿2930,﻿9.2 ㎡,﻿南,﻿2室1厅,﻿4,﻿6层
﻿友家 · 红居南街2居室-南卧,﻿3490,﻿13.8 ㎡,﻿南,﻿2室1厅,﻿4,﻿6层
﻿友家 · 乐城3居室-西卧,﻿2730,﻿11.8 ㎡,﻿西,﻿3室1厅,﻿17,﻿24层
﻿友家 · 马连道中里3居室-北卧,﻿3130,﻿11.7 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 乐城3居室-西卧,﻿2730,﻿10.8 ㎡,﻿西,﻿3室1厅,﻿17,﻿24层
﻿友家 · 中加大厦3居室-西卧,﻿3260,﻿17.8 ㎡,﻿西,﻿3室1厅,﻿5,﻿23层
﻿友家 · 乐城3居室-西卧,﻿2730,﻿11 ㎡,﻿西,﻿3室1厅,﻿17,﻿24层
﻿友家 · 中加大厦5居室-北卧,﻿3130,﻿11.3 ㎡,﻿北,﻿5室1厅,﻿6,﻿24层
﻿友家 · 建功北里3居室-东卧,﻿3390,﻿13.64 ㎡,﻿东,﻿3室1厅,﻿4,﻿6层
﻿友家 · 建功北里3居室-东卧,﻿3090,﻿10.5 ㎡,﻿东,﻿3室1厅,﻿4,﻿6层
﻿友家 · 中加大厦4居室-西卧,﻿3560,﻿14.6 ㎡,﻿西,﻿4室1厅,﻿10,﻿24层
﻿友家 · 广安门外大街3居室-南卧,﻿2560,﻿约10 ㎡,﻿南,﻿3室1厅,﻿14,﻿18层
﻿友家 · 荣丰20083居室-西卧,0,﻿约7 ㎡,﻿西,﻿3室1厅,﻿9,﻿16层
﻿友家 · 牛街183居室-东卧,0,﻿约20.72 ㎡,﻿东,﻿3室1厅,﻿23,﻿24层
﻿友家 · 广华轩3居室-北卧,﻿2590,﻿约10 ㎡,﻿北,﻿3室1厅,﻿7,﻿24层
﻿友家 · 车站西街9号院3居室-南卧,﻿2760,﻿约13.8 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 西豪逸景3居室-南卧,﻿3430,﻿约16.3 ㎡,﻿南,﻿3室1厅,﻿7,﻿28层
﻿友家 · 远见名苑4居室-北卧,﻿2430,﻿约7.5 ㎡,﻿北,﻿4室1厅,﻿22,﻿25层
﻿友家 · 枣林前街4居室-东卧,﻿2590,﻿约14.1 ㎡,﻿东,﻿4室1厅,﻿5,﻿5层
﻿友家 · 考拉社区3居室-南卧,﻿2760,﻿约17 ㎡,﻿南,﻿3室1厅,﻿11,﻿21层
﻿友家 · 依莲轩2居室-南卧,﻿3460,﻿约12.4 ㎡,﻿南,﻿2室1厅,﻿11,﻿24层
﻿友家 · 荣丰20082居室-东卧,﻿3260,﻿约12 ㎡,﻿东,﻿2室1厅,﻿6,﻿10层
﻿友家 · 远见名苑3居室-西卧,﻿3190,﻿约11.5 ㎡,﻿西,﻿3室1厅,﻿18,﻿26层
﻿友家 · 牛街东里3居室-东卧,﻿2730,﻿约9 ㎡,﻿东,﻿3室1厅,﻿4,﻿19层
﻿友家 · 红居南街2居室-南卧,﻿2790,﻿约9.4 ㎡,﻿南,﻿2室1厅,﻿6,﻿6层
﻿友家 · 朗琴园2居室-北卧,﻿3190,﻿约8.6 ㎡,﻿北,﻿2室1厅,﻿16,﻿29层
﻿友家 · 考拉社区3居室-南卧,﻿2790,﻿约12.8 ㎡,﻿南,﻿3室1厅,﻿11,﻿21层
﻿友家 · 馨莲茗园4居室-南卧,﻿3760,﻿约18.7 ㎡,﻿南,﻿4室1厅,﻿3,﻿25层
﻿友家 · 考拉社区3居室-东卧,﻿2660,﻿约11.5 ㎡,﻿东,﻿3室1厅,﻿11,﻿21层
﻿友家 · 远见名苑2居室-西南卧,﻿3830,﻿约12.5 ㎡,﻿南,﻿2室1厅,﻿2,﻿24层
﻿友家 · 右安门内西街1号院4居室-南卧,﻿2830,﻿约12.8 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 荣丰20082居室-北卧,﻿3390,﻿约9 ㎡,﻿北,﻿2室1厅,﻿5,﻿10层
﻿友家 · 牛街东里2居室-南卧,﻿4030,﻿约11.5 ㎡,﻿南,﻿2室1厅,﻿1,﻿19层
﻿友家 · 信德园3居室-东卧,﻿2690,﻿约13.4 ㎡,﻿东,﻿3室1厅,﻿12,﻿21层
﻿友家 · 广外南街63号院4居室-西卧,﻿2660,﻿约10.5 ㎡,﻿西,﻿4室1厅,﻿10,﻿20层
﻿友家 · 信德园3居室-西卧,﻿2660,﻿约12.9 ㎡,﻿西,﻿3室1厅,﻿14,﻿23层
﻿友家 · 鸭子桥北里3居室-西卧,﻿2490,﻿约7.6 ㎡,﻿西,﻿3室1厅,﻿1,﻿5层
﻿友家 · 蝶翠华庭3居室-西南卧,﻿3890,﻿约13.6 ㎡,﻿南,﻿3室1厅,﻿5,﻿29层
﻿友家 · 建功东里2居室-东卧,﻿3030,﻿约14.2 ㎡,﻿东,﻿2室1厅,﻿5,﻿6层
﻿友家 · 荣丰20083居室-北卧,﻿3990,﻿约9 ㎡,﻿北,﻿3室1厅,﻿3,﻿16层
﻿友家 · 北欧印象4居室-南卧,﻿2860,﻿约15.1 ㎡,﻿南,﻿4室1厅,﻿25,﻿28层
﻿友家 · 北欧印象4居室-南卧,﻿2790,﻿约11.3 ㎡,﻿南,﻿4室1厅,﻿25,﻿28层
﻿友家 · 北欧印象4居室-南卧,﻿2790,﻿约11 ㎡,﻿南,﻿4室1厅,﻿25,﻿28层
﻿友家 · 北欧印象4居室-南卧,﻿3530,﻿约16 ㎡,﻿南,﻿4室1厅,﻿25,﻿28层
﻿友家 · 民康胡同30号院3居室-南卧,﻿4990,﻿15.7 ㎡,﻿南,﻿3室1厅,﻿3,﻿18层
﻿友家 · 民康胡同30号院3居室-北卧,﻿5160,﻿17.6 ㎡,﻿北,﻿3室1厅,﻿2,﻿19层
﻿友家 · 民康胡同30号院4居室-西卧,0,﻿8.1 ㎡,﻿西,﻿4室1厅,﻿2,﻿16层
﻿友家 · 民康胡同30号院5居室-南卧,﻿3890,﻿9.5 ㎡,﻿南,﻿5室1厅,﻿2,﻿18层
﻿友家 · 铁路巷2居室-南卧,﻿4390,﻿14.4 ㎡,﻿南,﻿2室1厅,﻿4,﻿5层
﻿友家 · 民康胡同30号院3居室-南卧,﻿3990,﻿8.5 ㎡,﻿南,﻿3室1厅,﻿14,﻿19层
﻿友家 · 北礼士路3居室-南卧,﻿3990,﻿13.5 ㎡,﻿南,﻿3室1厅,﻿1,﻿16层
﻿友家 · 北礼士路3居室-北卧,﻿3490,﻿9.2 ㎡,﻿北,﻿3室1厅,﻿2,﻿6层
﻿友家 · 铁路巷3居室-北卧,﻿3230,﻿8.4 ㎡,﻿北,﻿3室1厅,﻿3,﻿5层
﻿友家 · 车公庄北里3居室-东卧,﻿3890,﻿10.3 ㎡,﻿东,﻿3室1厅,﻿5,﻿22层
﻿友家 · 前半壁街35号院3居室-北卧,﻿3660,﻿6.7 ㎡,﻿北,﻿3室1厅,﻿4,﻿13层
﻿友家 · 官园胡同3居室-南卧,﻿4490,﻿16.1 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 官园胡同3居室-南卧,﻿4290,﻿13.1 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 官园胡同3居室-北卧,﻿3490,﻿9.7 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 北礼士路2居室-东卧,﻿4030,﻿约11 ㎡,﻿东,﻿2室1厅,﻿10,﻿13层
﻿友家 · 民康胡同30号院3居室-西北卧,﻿4290,﻿约19.3 ㎡,﻿北,﻿3室1厅,﻿4,﻿18层
﻿友家 · 车公庄北里3居室-南卧,﻿4060,﻿约14.2 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 车公庄北里3居室-西卧,﻿3160,﻿约7.7 ㎡,﻿西,﻿3室1厅,﻿5,﻿6层
﻿友家 · 民康胡同30号院5居室-北卧,﻿3560,﻿约12.1 ㎡,﻿北,﻿5室1厅,﻿2,﻿18层
﻿友家 · 民康胡同30号院2居室-东北卧,﻿4190,﻿约11.9 ㎡,﻿北,﻿2室1厅,﻿14,﻿19层
﻿友家 · 西直门南大街3居室-西卧,﻿3960,﻿约14.9 ㎡,﻿西,﻿3室1厅,﻿4,﻿16层
﻿友家 · 官园南里三区3居室-北卧,﻿3890,﻿约13.7 ㎡,﻿北,﻿3室1厅,﻿2,﻿11层
﻿友家 · 畅柳园3居室-东卧,﻿2630,﻿8.8 ㎡,﻿东,﻿3室1厅,﻿3,﻿14层
﻿友家 · 畅柳园3居室-南卧,﻿3330,﻿9.8 ㎡,﻿南,﻿3室1厅,﻿3,﻿16层
﻿友家 · 畅柳园3居室-北卧,﻿3060,﻿9.6 ㎡,﻿北,﻿3室1厅,﻿3,﻿16层
﻿友家 · 民康胡同30号院3居室-南卧,﻿4990,﻿15.7 ㎡,﻿南,﻿3室1厅,﻿3,﻿18层
﻿友家 · 虎坊路小区3居室-南卧,﻿3460,﻿14.8 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 畅柳园3居室-东卧,﻿2690,﻿7.4 ㎡,﻿东,﻿3室1厅,﻿9,﻿16层
﻿友家 · 畅柳园2居室-东卧,﻿3290,﻿9.3 ㎡,﻿东,﻿2室1厅,﻿11,﻿12层
﻿友家 · 畅柳园3居室-东卧,﻿3490,﻿9.4 ㎡,﻿东,﻿3室1厅,﻿3,﻿14层
﻿友家 · 畅柳园3居室-东卧,﻿3190,﻿9.3 ㎡,﻿东,﻿3室1厅,﻿3,﻿14层
﻿友家 · 畅柳园3居室-南卧,﻿2830,﻿9 ㎡,﻿南,﻿3室1厅,﻿2,﻿14层
﻿友家 · 陶然北岸3居室-东卧,﻿5490,﻿13.5 ㎡,﻿东,﻿3室1厅,﻿16,﻿15层
﻿友家 · 畅柳园2居室-东卧,﻿3690,﻿9.4 ㎡,﻿东,﻿2室1厅,﻿11,﻿12层
﻿友家 · 民康胡同30号院3居室-北卧,﻿5160,﻿17.6 ㎡,﻿北,﻿3室1厅,﻿2,﻿19层
﻿友家 · 新文化街3居室-南卧,﻿4560,﻿17 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 右安门内西街1号院4居室-南卧,﻿2930,﻿15.2 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 民康胡同30号院4居室-西卧,0,﻿8.1 ㎡,﻿西,﻿4室1厅,﻿2,﻿16层
﻿友家 · 畅柳园3居室-西卧,﻿2660,﻿8.6 ㎡,﻿西,﻿3室1厅,﻿5,﻿14层
﻿友家 · 陶然北岸3居室-东卧,﻿3230,﻿11.5 ㎡,﻿东,﻿3室1厅,﻿9,﻿18层
﻿友家 · 陶然北岸3居室-西卧,﻿3960,﻿16 ㎡,﻿西,﻿3室1厅,﻿16,﻿15层
﻿友家 · 民康胡同30号院5居室-南卧,﻿3890,﻿9.5 ㎡,﻿南,﻿5室1厅,﻿2,﻿18层
﻿友家 · 西绒线4居室-西卧,﻿4190,﻿9.7 ㎡,﻿西,﻿4室1厅,﻿6,﻿7层
﻿友家 · 新文化街3居室-南卧,﻿4760,﻿17.5 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 宣武门西大街2居室-西卧,﻿3190,﻿7 ㎡,﻿西,﻿2室1厅,﻿7,﻿10层
﻿友家 · 宣武门西大街2居室-南卧,﻿4030,﻿8.8 ㎡,﻿南,﻿2室1厅,﻿8,﻿10层
﻿友家 · 畅柳园3居室-西卧,﻿2790,﻿6.8 ㎡,﻿西,﻿3室1厅,﻿2,﻿14层
﻿友家 · 西绒线4居室-东卧,﻿3660,﻿15 ㎡,﻿东,﻿4室1厅,﻿6,﻿6层
﻿友家 · 民康胡同30号院3居室-南卧,﻿3990,﻿8.5 ㎡,﻿南,﻿3室1厅,﻿14,﻿19层
﻿友家 · 槐柏树街南里3居室-西卧,﻿2690,﻿7.3 ㎡,﻿西,﻿3室1厅,﻿4,﻿6层
﻿友家 · 西绒线4居室-东卧,﻿3860,﻿12.4 ㎡,﻿东,﻿4室1厅,﻿6,﻿7层
﻿友家 · 宣武门西大街2居室-北卧,﻿3990,﻿12.6 ㎡,﻿北,﻿2室1厅,﻿7,﻿10层
﻿友家 · 陶然北岸3居室-西卧,﻿3990,﻿10 ㎡,﻿西,﻿3室1厅,﻿16,﻿15层
﻿友家 · 东华金座3居室-南卧,﻿4290,﻿35.8 ㎡,﻿南,﻿3室1厅,﻿6,﻿23层
﻿友家 · 万明园3居室-东卧,﻿3430,﻿7.4 ㎡,﻿东,﻿3室1厅,﻿6,﻿6层
﻿友家 · 西绒线4居室-西卧,﻿3760,﻿16 ㎡,﻿西,﻿4室1厅,﻿6,﻿7层
﻿友家 · 西绒线3居室-南卧,﻿4390,﻿13.5 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 新壁街3居室-北卧,﻿3260,﻿7.5 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 牛街183居室-东卧,﻿3260,﻿11.2 ㎡,﻿东,﻿3室1厅,﻿21,﻿24层
﻿友家 · 陶然北岸3居室-东卧,﻿3690,﻿14.5 ㎡,﻿东,﻿3室1厅,﻿8,﻿15层
﻿友家 · 阜成门外大街3居室-西南卧,﻿3290,﻿8.4 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 羊肉胡同120号院3居室-北卧,﻿3660,﻿7.2 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 华远北街3居室-南卧,0,﻿11.3 ㎡,﻿南,﻿3室1厅,﻿4,﻿17层
﻿友家 · 畅柳园3居室-东卧,﻿4690,﻿14.5 ㎡,﻿东,﻿3室1厅,﻿14,﻿16层
﻿友家 · 右安门内西街1号院3居室-北卧,﻿2860,﻿10.2 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 羊肉胡同120号院3居室-北卧,﻿3890,﻿9.6 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 中京几道3居室-南卧,﻿5190,﻿15.5 ㎡,﻿南,﻿3室1厅,﻿14,﻿14层
﻿友家 · 西绒线3居室-东卧,﻿4460,﻿8.5 ㎡,﻿东,﻿3室1厅,﻿5,﻿6层
﻿友家 · 西绒线5居室-西卧,﻿3660,﻿8 ㎡,﻿西,﻿5室1厅,﻿6,﻿6层
﻿友家 · 东华金座4居室-南卧,﻿3630,﻿19.2 ㎡,﻿南,﻿4室1厅,﻿9,﻿16层
﻿友家 · 阜成门南大街3居室-西卧,﻿3990,﻿9 ㎡,﻿西,﻿3室1厅,﻿1,﻿20层
﻿友家 · 宏汇园小区3居室-南卧,﻿3730,﻿8.2 ㎡,﻿南,﻿3室1厅,﻿6,﻿7层
﻿友家 · 三里河一区3居室-北卧,﻿3090,﻿8.1 ㎡,﻿北,﻿3室1厅,﻿5,﻿6层
﻿友家 · 三里河一区3居室-北卧,﻿3030,﻿8.5 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 阜成门外大街甲40号3居室-南卧,﻿4760,﻿15.67 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 右安门内西街1号院4居室-北卧,﻿2960,﻿12.3 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 阜成门南大街3居室-西卧,﻿3490,﻿7.7 ㎡,﻿西,﻿3室1厅,﻿4,﻿14层
﻿友家 · 阜成门外大街2居室-西卧,﻿3690,﻿10.2 ㎡,﻿西,﻿2室1厅,﻿2,﻿6层
﻿友家 · 南礼士路三条北里3居室-北卧,﻿3290,﻿8.4 ㎡,﻿北,﻿3室1厅,﻿5,﻿6层
﻿友家 · 月坛西街西里3居室-南卧,﻿3990,﻿15.1 ㎡,﻿南,﻿3室1厅,﻿2,﻿3层
﻿友家 · 丰汇园小区5居室-东卧,﻿4990,﻿15.3 ㎡,﻿东,﻿5室2厅,﻿6,﻿6层
﻿友家 · 新文化街3居室-北卧,﻿3590,﻿9.7 ㎡,﻿北,﻿3室1厅,﻿1,﻿6层
﻿友家 · 宏汇园小区3居室-南卧,﻿3990,﻿10.6 ㎡,﻿南,﻿3室1厅,﻿1,﻿7层
﻿友家 · 三里河北街3号院3居室-东卧,﻿3060,﻿7.5 ㎡,﻿东,﻿3室1厅,﻿6,﻿6层
﻿友家 · 中信禧园4居室-北卧,﻿3760,﻿12.1 ㎡,﻿北,﻿4室1厅,﻿19,﻿22层
﻿友家 · 东华金座4居室-北卧,﻿4390,﻿15.6 ㎡,﻿北,﻿4室1厅,﻿18,﻿16层
﻿友家 · 月坛北小街1号院2居室-南卧,﻿3790,﻿7.4 ㎡,﻿南,﻿2室1厅,﻿5,﻿16层
﻿友家 · 月坛南街37号院3居室-北卧,﻿3030,﻿7 ㎡,﻿北,﻿3室1厅,﻿6,﻿7层
﻿友家 · 宏汇园小区3居室-南卧,﻿3730,﻿8.3 ㎡,﻿南,﻿3室1厅,﻿1,﻿7层
﻿友家 · 月坛西街东里21号院3居室-北卧,﻿3330,﻿10 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 洪茂沟社区2居室-南卧,﻿4730,﻿14 ㎡,﻿南,﻿2室1厅,﻿4,﻿4层
﻿友家 · 三里河东路3居室-西卧,﻿3290,﻿8.8 ㎡,﻿西,﻿3室1厅,﻿5,﻿15层
﻿友家 · 阜成门外大街3居室-东南卧,﻿4160,﻿14.3 ㎡,﻿南,﻿3室1厅,﻿1,﻿6层
﻿友家 · 爱民里小区3居室-北卧,﻿3560,﻿9.5 ㎡,﻿北,﻿3室1厅,﻿5,﻿6层
﻿友家 · 月坛西街西里2居室-北卧,﻿3390,﻿8.1 ㎡,﻿北,﻿2室1厅,﻿5,﻿5层
﻿友家 · 槐柏树街北里3居室-北卧,﻿3430,﻿10.8 ㎡,﻿北,﻿3室1厅,﻿2,﻿5层
﻿友家 · 月坛北街3居室-东卧,﻿3260,﻿10.9 ㎡,﻿东,﻿3室1厅,﻿4,﻿5层
﻿友家 · 阜成门外大街3居室-东卧,﻿3760,﻿14.1 ㎡,﻿东,﻿3室1厅,﻿1,﻿6层
